order_id,customer_id,order_date,amount_usd,category,product,is_subscription_order
O26406,C102987,2025-06-25,34.93,wellness-tea,Focus Blend,False
O26409,C102987,2025-07-29,46.58,supplements,Collagen Peptides,False
O26404,C102987,2025-09-22,37.67,wellness-tea,Detox Blend,False
O26405,C102987,2026-04-21,34.37,skincare,Clarity Cleanser,False
O26408,C102987,2026-06-29,47.06,body-care,Velvet Body Butter,False
O26403,C102987,2026-07-06,19.98,skincare,Dew Cream,False
O26418,C102988,2025-08-05,99.82,bundles,Full Routine Bundle,False
O26413,C102988,2025-09-09,84.9,bundles,Full Routine Bundle,False
O26411,C102988,2025-09-15,18.77,haircare,Gentle Wash,False
O26419,C102988,2025-09-21,52.76,bundles,Starter Ritual Kit,False
O26414,C102988,2025-10-20,49.88,bundles,Starter Ritual Kit,False
O26412,C102988,2026-01-20,68.03,bundles,Starter Ritual Kit,False
O26417,C102988,2026-02-02,32.73,skincare,Dew Cream,False
O26416,C102988,2026-03-19,25.4,skincare,Dew Cream,False
O26415,C102988,2026-03-27,72.92,bundles,Full Routine Bundle,False
O26421,C102989,2025-03-26,58.02,supplements,Collagen Peptides,False
O26420,C102989,2025-09-09,40.24,supplements,Omega Blend,False
O26422,C102989,2025-12-13,34.71,body-care,Sugar Scrub,False
O26426,C102990,2024-11-23,24.84,body-care,Velvet Body Butter,False
O26424,C102990,2024-12-01,45.93,supplements,Omega Blend,False
O26423,C102990,2024-12-30,27.5,supplements,Omega Blend,False
O26425,C102990,2025-03-31,18.52,supplements,Omega Blend,False
O26427,C102990,2025-04-16,46.68,supplements,Omega Blend,False
O26428,C102990,2025-07-02,54.38,supplements,Omega Blend,False
O26435,C102991,2025-08-22,35.85,supplements,Daily Greens,True
O26437,C102991,2025-09-12,26.54,body-care,Sugar Scrub,True
O26434,C102991,2025-09-17,38.69,body-care,Sugar Scrub,True
O26436,C102991,2025-10-04,26.97,skincare,Renew Serum,True
O26430,C102991,2025-10-22,42.96,supplements,Sleep Gummies,True
O26431,C102991,2025-10-27,43.78,supplements,Daily Greens,True
O26429,C102991,2025-11-03,32.9,supplements,Sleep Gummies,True
O26432,C102991,2025-12-21,50.84,supplements,Daily Greens,False
O26433,C102991,2026-03-06,50.4,haircare,Silk Repair Mask,False
O26438,C102992,2025-02-22,47.66,haircare,Gentle Wash,False
O26439,C102992,2025-03-07,28.22,haircare,Gentle Wash,False
O26440,C102992,2025-08-12,23.66,body-care,Sugar Scrub,False
O26442,C102993,2025-06-18,34.95,body-care,Velvet Body Butter,False
O26445,C102993,2025-11-08,50.64,body-care,Sugar Scrub,False
O26443,C102993,2025-11-09,23.41,body-care,Velvet Body Butter,False
O26441,C102993,2025-11-25,34.13,body-care,Sugar Scrub,False
O26444,C102993,2026-01-11,22.78,body-care,Hand Repair,False
O26447,C102994,2025-10-04,57.19,supplements,Collagen Peptides,False
O26448,C102994,2025-10-10,32.28,skincare,Clarity Cleanser,False
O26449,C102994,2025-10-31,46.66,supplements,Omega Blend,False
O26446,C102994,2026-01-23,26.74,supplements,Omega Blend,False
O26450,C102995,2025-08-08,49.08,body-care,Velvet Body Butter,False
O26455,C102995,2025-08-20,98.2,bundles,Gift Set,False
O26451,C102995,2025-09-10,36.73,supplements,Collagen Peptides,False
O26454,C102995,2025-10-11,18.87,supplements,Sleep Gummies,False
O26452,C102995,2025-12-22,105.36,bundles,Gift Set,False
O26453,C102995,2026-02-01,53.95,bundles,Full Routine Bundle,False
O26456,C102996,2025-09-16,32.33,haircare,Gentle Wash,False
O26457,C102996,2025-10-17,48.83,haircare,Gentle Wash,False
O26458,C102996,2025-12-31,36.33,haircare,Root Boost Drops,False
O26462,C102997,2025-02-08,42.77,haircare,Silk Repair Mask,False
O26459,C102997,2025-05-26,47.88,body-care,Sugar Scrub,False
O26460,C102997,2025-08-09,41.0,wellness-tea,Calm Blend,False
O26463,C102997,2025-09-26,23.37,wellness-tea,Detox Blend,False
O26461,C102997,2025-10-11,43.83,wellness-tea,Focus Blend,False
O26464,C102998,2025-12-19,37.22,body-care,Hand Repair,False
O26465,C102999,2025-05-05,59.89,wellness-tea,Calm Blend,False
O26466,C102999,2025-05-13,44.8,wellness-tea,Focus Blend,True
O26470,C102999,2025-05-15,59.48,wellness-tea,Focus Blend,True
O26469,C102999,2025-06-14,59.2,haircare,Silk Repair Mask,True
O26467,C102999,2025-08-26,50.18,wellness-tea,Focus Blend,False
O26468,C102999,2025-11-06,25.12,skincare,Clarity Cleanser,False
O26473,C103000,2025-12-17,41.05,skincare,Clarity Cleanser,False
O26471,C103000,2026-03-07,46.18,skincare,Renew Serum,False
O26472,C103000,2026-03-12,46.69,skincare,Clarity Cleanser,False
O26478,C103001,2026-03-13,26.36,haircare,Root Boost Drops,True
O26483,C103001,2026-03-22,55.1,haircare,Silk Repair Mask,False
O26475,C103001,2026-03-28,59.38,haircare,Silk Repair Mask,True
O26482,C103001,2026-04-19,29.04,body-care,Hand Repair,False
O26480,C103001,2026-04-26,53.99,bundles,Starter Ritual Kit,True
O26484,C103001,2026-05-04,34.24,haircare,Gentle Wash,True
O26481,C103001,2026-05-04,34.9,supplements,Sleep Gummies,True
O26474,C103001,2026-05-16,18.51,haircare,Root Boost Drops,False
O26479,C103001,2026-06-05,46.76,haircare,Root Boost Drops,True
O26476,C103001,2026-06-07,33.91,haircare,Silk Repair Mask,False
O26477,C103001,2026-06-11,59.88,haircare,Root Boost Drops,True
O26490,C103002,2026-03-09,51.38,haircare,Gentle Wash,False
O26488,C103002,2026-03-26,25.43,supplements,Sleep Gummies,False
O26486,C103002,2026-04-02,45.44,haircare,Silk Repair Mask,False
O26489,C103002,2026-04-02,54.39,haircare,Gentle Wash,False
O26485,C103002,2026-04-23,23.8,haircare,Gentle Wash,False
O26487,C103002,2026-06-21,28.8,haircare,Silk Repair Mask,False
O26496,C103003,2026-03-11,53.17,haircare,Silk Repair Mask,True
O26495,C103003,2026-03-13,24.39,supplements,Sleep Gummies,False
O26491,C103003,2026-03-23,53.62,supplements,Omega Blend,True
O26492,C103003,2026-04-08,22.32,supplements,Daily Greens,True
O26493,C103003,2026-04-23,42.81,supplements,Omega Blend,False
O26494,C103003,2026-05-23,54.86,skincare,Renew Serum,True
O26497,C103004,2025-01-01,32.56,skincare,Glow SPF 40,False
O26499,C103004,2025-02-25,33.23,haircare,Root Boost Drops,False
O26500,C103004,2025-02-26,55.59,skincare,Renew Serum,False
O26501,C103004,2025-05-13,52.77,skincare,Clarity Cleanser,False
O26498,C103004,2025-08-31,27.92,skincare,Clarity Cleanser,False
O26502,C103005,2025-02-07,39.75,wellness-tea,Focus Blend,False
O26503,C103005,2025-04-28,36.52,wellness-tea,Focus Blend,False
O26504,C103005,2025-05-01,51.97,haircare,Gentle Wash,False
O26505,C103006,2024-08-30,42.84,haircare,Root Boost Drops,False
O26506,C103006,2025-02-09,57.35,haircare,Silk Repair Mask,False
O26508,C103007,2024-08-19,33.8,haircare,Gentle Wash,True
O26510,C103007,2024-12-31,50.75,haircare,Silk Repair Mask,True
O26507,C103007,2025-02-07,56.32,haircare,Silk Repair Mask,False
O26509,C103007,2025-03-30,37.28,haircare,Silk Repair Mask,False
O26512,C103008,2026-04-21,43.78,body-care,Velvet Body Butter,False
O26511,C103008,2026-04-22,56.88,body-care,Hand Repair,False
O26517,C103008,2026-05-03,27.54,supplements,Omega Blend,False
O26513,C103008,2026-05-03,23.28,body-care,Sugar Scrub,False
O26516,C103008,2026-05-11,56.86,body-care,Sugar Scrub,False
O26514,C103008,2026-05-26,28.04,body-care,Velvet Body Butter,False
O26515,C103008,2026-06-04,49.94,body-care,Hand Repair,False
O26518,C103009,2025-03-03,30.37,body-care,Sugar Scrub,False
O26519,C103009,2025-07-01,30.95,supplements,Collagen Peptides,False
O26521,C103010,2026-03-12,48.38,skincare,Renew Serum,False
O26520,C103010,2026-04-30,26.86,skincare,Glow SPF 40,False
O26522,C103010,2026-05-01,54.64,skincare,Dew Cream,False
O26523,C103010,2026-05-04,19.84,supplements,Daily Greens,False
O26530,C103011,2025-11-29,21.76,wellness-tea,Calm Blend,False
O26528,C103011,2025-12-23,18.55,supplements,Sleep Gummies,True
O26527,C103011,2026-01-11,32.76,haircare,Gentle Wash,False
O26529,C103011,2026-01-15,48.9,haircare,Gentle Wash,True
O26526,C103011,2026-01-30,58.7,haircare,Silk Repair Mask,True
O26524,C103011,2026-02-09,40.84,haircare,Gentle Wash,True
O26531,C103011,2026-04-20,59.57,haircare,Root Boost Drops,True
O26525,C103011,2026-05-12,27.78,skincare,Glow SPF 40,False
O26533,C103012,2025-05-16,127.38,bundles,Full Routine Bundle,True
O26532,C103012,2025-05-17,33.14,body-care,Sugar Scrub,False
O26534,C103013,2025-01-04,131.79,bundles,Full Routine Bundle,False
O26537,C103013,2025-02-11,43.45,body-care,Hand Repair,False
O26535,C103013,2025-04-26,20.76,body-care,Hand Repair,False
O26536,C103013,2025-04-30,34.68,skincare,Renew Serum,False
O26538,C103013,2025-07-14,39.9,haircare,Root Boost Drops,False
O26543,C103014,2024-08-13,102.93,bundles,Gift Set,True
O26539,C103014,2024-11-27,58.5,bundles,Gift Set,True
O26542,C103014,2025-03-07,97.38,bundles,Gift Set,True
O26540,C103014,2025-03-26,113.92,bundles,Full Routine Bundle,True
O26541,C103014,2025-03-27,66.96,bundles,Starter Ritual Kit,True
O26545,C103015,2026-03-23,23.1,wellness-tea,Focus Blend,True
O26546,C103015,2026-04-08,28.35,wellness-tea,Detox Blend,True
O26544,C103015,2026-04-11,43.11,wellness-tea,Detox Blend,True
O26552,C103016,2025-07-20,44.94,skincare,Renew Serum,True
O26551,C103016,2025-08-01,23.68,supplements,Sleep Gummies,True
O26550,C103016,2025-08-02,28.25,supplements,Omega Blend,False
O26547,C103016,2025-08-10,33.37,supplements,Daily Greens,True
O26549,C103016,2025-08-12,55.38,supplements,Daily Greens,False
O26553,C103016,2025-08-12,27.23,wellness-tea,Calm Blend,True
O26548,C103016,2025-12-17,46.1,skincare,Dew Cream,True
O26555,C103017,2024-12-13,52.66,wellness-tea,Calm Blend,False
O26554,C103017,2025-08-01,43.97,skincare,Clarity Cleanser,False
O26556,C103018,2025-12-19,28.0,wellness-tea,Detox Blend,False
O26557,C103018,2026-01-03,51.8,haircare,Silk Repair Mask,False
O26558,C103018,2026-04-19,35.71,supplements,Daily Greens,False
O26560,C103019,2026-04-10,27.71,body-care,Velvet Body Butter,True
O26562,C103019,2026-04-15,40.73,skincare,Dew Cream,True
O26563,C103019,2026-04-28,38.9,body-care,Sugar Scrub,True
O26564,C103019,2026-05-03,58.98,skincare,Glow SPF 40,False
O26565,C103019,2026-06-02,19.59,body-care,Sugar Scrub,True
O26559,C103019,2026-06-07,36.64,body-care,Hand Repair,True
O26566,C103019,2026-06-27,38.01,supplements,Sleep Gummies,False
O26561,C103019,2026-07-05,21.89,body-care,Sugar Scrub,True
O26567,C103020,2026-04-02,18.88,body-care,Velvet Body Butter,True
O26577,C103020,2026-04-03,56.13,body-care,Hand Repair,False
O26568,C103020,2026-04-05,41.41,body-care,Hand Repair,False
O26570,C103020,2026-04-09,43.47,body-care,Sugar Scrub,True
O26569,C103020,2026-04-20,56.34,body-care,Velvet Body Butter,False
O26574,C103020,2026-05-12,24.82,haircare,Silk Repair Mask,False
O26575,C103020,2026-05-21,20.16,body-care,Hand Repair,True
O26572,C103020,2026-06-06,48.52,skincare,Clarity Cleanser,True
O26571,C103020,2026-06-10,46.81,body-care,Hand Repair,True
O26573,C103020,2026-06-20,27.02,body-care,Sugar Scrub,True
O26576,C103020,2026-06-21,116.97,bundles,Starter Ritual Kit,True
O26582,C103021,2025-07-12,31.41,supplements,Collagen Peptides,False
O26578,C103021,2025-09-15,38.1,supplements,Collagen Peptides,False
O26579,C103021,2025-11-08,48.0,skincare,Renew Serum,False
O26580,C103021,2025-12-01,47.69,supplements,Omega Blend,False
O26581,C103021,2025-12-28,53.46,supplements,Collagen Peptides,False
O26587,C103022,2024-06-22,38.01,body-care,Sugar Scrub,False
O26584,C103022,2024-08-17,27.81,haircare,Gentle Wash,False
O26586,C103022,2025-03-07,34.92,wellness-tea,Focus Blend,False
O26585,C103022,2025-03-11,33.2,wellness-tea,Detox Blend,False
O26583,C103022,2025-05-03,47.16,wellness-tea,Focus Blend,False
O26589,C103023,2025-02-26,18.36,haircare,Silk Repair Mask,True
O26588,C103023,2025-06-23,51.73,haircare,Root Boost Drops,False
O26590,C103023,2025-07-06,41.39,haircare,Silk Repair Mask,True
O26591,C103024,2026-04-07,22.12,body-care,Hand Repair,False
O26592,C103024,2026-05-13,56.25,haircare,Gentle Wash,False
O26593,C103025,2025-03-24,56.12,supplements,Sleep Gummies,True
O26601,C103025,2025-05-10,101.42,bundles,Gift Set,True
O26594,C103025,2025-05-10,41.9,supplements,Omega Blend,True
O26596,C103025,2025-05-23,105.09,bundles,Gift Set,True
O26595,C103025,2025-08-11,71.18,bundles,Starter Ritual Kit,True
O26602,C103025,2025-09-16,101.99,bundles,Gift Set,True
O26599,C103025,2025-09-21,51.13,skincare,Renew Serum,False
O26604,C103025,2025-10-04,50.77,bundles,Starter Ritual Kit,True
O26603,C103025,2025-10-25,51.66,supplements,Collagen Peptides,True
O26597,C103025,2025-11-01,45.6,bundles,Starter Ritual Kit,True
O26598,C103025,2025-11-06,74.44,bundles,Full Routine Bundle,True
O26600,C103025,2025-11-08,57.16,supplements,Daily Greens,True
O26606,C103026,2025-09-12,29.4,wellness-tea,Focus Blend,False
O26605,C103026,2025-10-24,124.23,bundles,Full Routine Bundle,False
O26609,C103027,2024-06-24,88.56,bundles,Gift Set,True
O26608,C103027,2024-08-31,113.83,bundles,Full Routine Bundle,True
O26617,C103027,2024-11-03,112.88,bundles,Full Routine Bundle,False
O26611,C103027,2025-05-18,38.04,supplements,Daily Greens,True
O26607,C103027,2025-07-01,90.63,bundles,Full Routine Bundle,True
O26615,C103027,2025-11-11,81.64,bundles,Starter Ritual Kit,True
O26610,C103027,2025-11-28,53.37,bundles,Starter Ritual Kit,True
O26616,C103027,2025-12-21,79.73,bundles,Starter Ritual Kit,True
O26612,C103027,2025-12-21,90.09,bundles,Full Routine Bundle,True
O26613,C103027,2025-12-30,106.42,bundles,Full Routine Bundle,True
O26614,C103027,2026-01-13,36.92,wellness-tea,Calm Blend,True
O26620,C103028,2026-06-15,44.56,body-care,Velvet Body Butter,True
O26619,C103028,2026-06-17,28.5,body-care,Hand Repair,True
O26618,C103028,2026-07-08,29.11,body-care,Velvet Body Butter,True
O26625,C103029,2025-06-17,37.87,body-care,Hand Repair,True
O26627,C103029,2025-08-22,41.74,body-care,Hand Repair,True
O26621,C103029,2025-09-28,52.41,skincare,Renew Serum,True
O26624,C103029,2025-10-16,47.72,supplements,Omega Blend,False
O26629,C103029,2025-12-06,28.73,wellness-tea,Focus Blend,True
O26622,C103029,2025-12-23,20.68,body-care,Hand Repair,True
O26623,C103029,2026-01-20,22.19,haircare,Root Boost Drops,True
O26628,C103029,2026-02-03,20.35,body-care,Hand Repair,False
O26626,C103029,2026-02-16,51.23,body-care,Hand Repair,True
O26635,C103030,2025-01-22,29.05,skincare,Dew Cream,False
O26631,C103030,2025-03-04,25.49,body-care,Sugar Scrub,False
O26636,C103030,2025-03-14,46.81,haircare,Silk Repair Mask,False
O26630,C103030,2025-08-24,45.46,haircare,Silk Repair Mask,False
O26637,C103030,2025-12-02,50.04,body-care,Sugar Scrub,False
O26632,C103030,2025-12-26,23.41,haircare,Root Boost Drops,False
O26634,C103030,2026-01-01,43.73,haircare,Gentle Wash,False
O26633,C103030,2026-05-28,59.43,haircare,Root Boost Drops,False
O26640,C103031,2025-10-23,26.97,supplements,Sleep Gummies,False
O26642,C103031,2025-11-21,32.55,supplements,Omega Blend,False
O26638,C103031,2026-03-19,35.15,haircare,Root Boost Drops,False
O26641,C103031,2026-03-19,30.08,skincare,Glow SPF 40,False
O26639,C103031,2026-03-22,21.66,supplements,Omega Blend,False
O26643,C103032,2024-10-14,25.21,body-care,Hand Repair,False
O26644,C103032,2024-12-15,23.63,body-care,Hand Repair,False
O26645,C103032,2025-02-09,54.47,body-care,Velvet Body Butter,False
O26646,C103033,2025-12-21,33.12,supplements,Sleep Gummies,False
O26649,C103033,2025-12-26,52.39,skincare,Clarity Cleanser,False
O26651,C103033,2025-12-26,53.74,supplements,Collagen Peptides,False
O26650,C103033,2026-01-04,24.54,supplements,Sleep Gummies,False
O26648,C103033,2026-01-24,72.65,bundles,Gift Set,False
O26647,C103033,2026-02-22,37.47,supplements,Omega Blend,False
O26652,C103034,2026-04-05,56.71,wellness-tea,Calm Blend,False
O26655,C103034,2026-04-26,30.02,wellness-tea,Focus Blend,False
O26654,C103034,2026-05-07,41.85,supplements,Sleep Gummies,False
O26653,C103034,2026-05-21,50.1,wellness-tea,Focus Blend,False
O26662,C103035,2026-03-30,59.56,wellness-tea,Detox Blend,False
O26657,C103035,2026-04-20,42.88,wellness-tea,Calm Blend,True
O26659,C103035,2026-05-12,55.75,wellness-tea,Detox Blend,True
O26660,C103035,2026-05-30,57.88,haircare,Root Boost Drops,True
O26656,C103035,2026-06-09,36.65,supplements,Collagen Peptides,False
O26661,C103035,2026-06-15,52.6,wellness-tea,Calm Blend,False
O26658,C103035,2026-06-27,40.67,wellness-tea,Detox Blend,False
O26664,C103036,2026-04-03,77.77,bundles,Gift Set,False
O26666,C103036,2026-04-11,83.84,bundles,Gift Set,True
O26667,C103036,2026-04-17,51.62,body-care,Velvet Body Butter,True
O26665,C103036,2026-04-22,101.04,bundles,Full Routine Bundle,False
O26663,C103036,2026-04-29,39.13,haircare,Silk Repair Mask,True
O26669,C103037,2025-03-30,111.48,bundles,Full Routine Bundle,False
O26668,C103037,2025-04-07,108.72,bundles,Full Routine Bundle,False
O26671,C103038,2024-07-01,21.95,haircare,Silk Repair Mask,False
O26673,C103038,2024-09-25,34.03,wellness-tea,Detox Blend,False
O26670,C103038,2024-12-26,28.45,wellness-tea,Focus Blend,False
O26672,C103038,2024-12-28,38.14,wellness-tea,Calm Blend,False
O26675,C103039,2025-06-23,26.36,wellness-tea,Calm Blend,False
O26677,C103039,2025-10-05,51.59,bundles,Full Routine Bundle,False
O26674,C103039,2025-10-28,23.61,wellness-tea,Detox Blend,False
O26676,C103039,2025-12-11,28.67,wellness-tea,Focus Blend,False
O26679,C103040,2025-07-14,128.13,bundles,Gift Set,False
O26681,C103040,2025-07-28,46.86,skincare,Renew Serum,False
O26682,C103040,2025-11-16,52.44,supplements,Sleep Gummies,False
O26678,C103040,2025-12-12,37.67,body-care,Velvet Body Butter,False
O26680,C103040,2025-12-15,53.21,skincare,Glow SPF 40,False
O26683,C103040,2025-12-30,57.73,body-care,Hand Repair,False
O26684,C103040,2026-01-30,49.27,skincare,Dew Cream,False
O26685,C103041,2025-08-19,38.3,body-care,Velvet Body Butter,False
O26689,C103042,2026-03-24,30.92,wellness-tea,Calm Blend,True
O26690,C103042,2026-04-02,42.95,wellness-tea,Detox Blend,True
O26686,C103042,2026-04-02,41.64,supplements,Sleep Gummies,True
O26687,C103042,2026-05-11,36.99,wellness-tea,Focus Blend,True
O26688,C103042,2026-05-17,55.87,wellness-tea,Detox Blend,True
O26691,C103043,2026-04-13,45.88,skincare,Dew Cream,False
O26692,C103043,2026-04-23,36.49,skincare,Dew Cream,False
O26693,C103043,2026-05-05,35.94,skincare,Dew Cream,False
O26697,C103044,2025-10-09,44.84,skincare,Renew Serum,False
O26695,C103044,2025-10-26,33.13,wellness-tea,Focus Blend,False
O26694,C103044,2025-12-13,32.17,skincare,Dew Cream,False
O26696,C103044,2026-02-02,29.59,skincare,Renew Serum,False
O26701,C103045,2025-03-14,38.28,wellness-tea,Calm Blend,False
O26700,C103045,2025-03-28,27.31,haircare,Root Boost Drops,False
O26703,C103045,2025-04-06,53.45,wellness-tea,Calm Blend,False
O26699,C103045,2025-04-07,35.91,haircare,Silk Repair Mask,False
O26702,C103045,2026-02-02,33.78,supplements,Daily Greens,False
O26698,C103045,2026-04-10,111.04,bundles,Full Routine Bundle,False
O26706,C103046,2025-02-02,111.61,bundles,Starter Ritual Kit,False
O26708,C103046,2025-03-23,92.93,bundles,Starter Ritual Kit,False
O26704,C103046,2025-04-23,33.87,supplements,Collagen Peptides,False
